id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,valid_coords,price_per_night,days_since_last_review,has_recent_review,host_experience_level,high_availability,review_month,review_year,business_friendly,license_status,area
468490,Penthouse Panoramic View Home with Decks,285168,Bill,,Russian Hill,37.80219,-122.41553,Entire home,299.0,2,95,2024-09-27,0.71,1,254,16,STR-0000265,True,149.5,166.0,False,New Host,True,9.0,2024.0,True,Licensed,Central
474107,Two cozy rooms in an SF Edwardian home!,2318089,Inés,,Excelsior,37.72291,-122.42886,Private room,90.0,2,158,2024-10-25,1.76,1,168,9,STR-0007772,True,45.0,138.0,False,New Host,False,10.0,2024.0,True,Licensed,Southern
487019,Stunning Bright 3 br/2ba in Potrero Hill,2410550,Cecile,,Potrero Hill,37.75512313842773,-122.3990478515625,Entire home,269.0,5,38,2024-07-14,0.25,2,214,2,STR-0001599,True,53.8,241.0,False,Casual Host,True,7.0,2024.0,True,Licensed,Eastern
487499,Mission District - Perfect Location,1682183,Daniel,,Mission,37.75884,-122.42232,Entire home,125.0,30,203,2024-11-12,1.34,1,202,7,,True,4.166666666666667,120.0,False,New Host,True,11.0,2024.0,False,Unknown,Eastern
490931,"Mission's ""La Lengua""",1269188,Maureen,,Bernal Heights,37.74766,-122.42041,Private room,100.0,59,79,2022-11-26,0.61,1,362,0,,True,1.694915254237288,837.0,False,New Host,True,11.0,2022.0,False,Unknown,Southern
494111,Comfortable space of your own in SF,252927,Vivian,,Outer Richmond,37.77955,-122.48474,Entire home,120.0,3,257,2024-10-25,1.71,2,341,17,2024-000548STR,True,40.0,138.0,False,Casual Host,True,10.0,2024.0,True,Unknown,Western
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Laura,,Marina,37.80538,-122.43697,Entire home,360.0,3,123,2024-10-10,0.83,1,24,8,STR-0000323,True,120.0,153.0,False,New Host,False,10.0,2024.0,True,Licensed,Northern
505530,Come stay in Bernal Heights! Free cleaning,698337,Emily,,Bernal Heights,37.74278,-122.40719,Entire home,252.0,30,16,2024-05-25,0.11,2,179,1,City registration pending,True,8.4,291.0,False,Casual Host,False,5.0,2024.0,False,Pending,Southern
519796,Lrg Sunny Flat/1 Blk fr Lombard St,2019559,Suzette,,Russian Hill,37.801,-122.42436,Entire home,120.0,31,80,2023-12-15,0.53,1,146,1,1025574,True,3.870967741935484,453.0,False,New Host,False,12.0,2023.0,False,Unknown,Central
522273,Amazing Private Room w/View in Beautiful SF Flat,2568946,Kymberli,,Bayview,37.73852,-122.39215,Private room,62.0,30,11,2019-08-16,0.12,1,87,0,,True,2.066666666666667,2035.0,False,New Host,False,8.0,2019.0,False,Unknown,Eastern
530857,"Sunny, quiet private room",2607120,Gregory,,Excelsior,37.71727,-122.43644,Private room,86.0,21,48,2024-09-26,0.6,2,114,3,2024-007537STR,True,4.095238095238095,167.0,False,Casual Host,False,9.0,2024.0,False,Unknown,Southern
537133,Lovely unit with a patio and deck. Lap dog <15lbs,127367,Michelle,,Castro/Upper Market,37.75714,-122.43419,Entire home,94.0,30,9,2023-11-18,0.06,4,297,0,,True,3.1333333333333333,480.0,False,Casual Host,True,11.0,2023.0,False,Unknown,Other
545685,"Garden Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77502,-122.48035,Entire home,63.0,2,1164,2024-12-01,7.69,2,112,92,STR-0004160,True,31.5,101.0,False,Casual Host,False,12.0,2024.0,True,Licensed,Western
555596,Charming Noe Valley Garden Oasis,1772044,Judy,,Noe Valley,37.74391,-122.43524,Entire home,112.0,4,225,2024-11-18,1.5,1,63,44,2022-010573STR,True,28.0,114.0,False,New Host,False,11.0,2024.0,True,Unknown,Other
561602,"Great view in the Mission, 15 mins by bus downtown",2760904,Matthew,,Bernal Heights,37.74403,-122.41755,Private room,86.0,4,303,2024-12-01,2.01,1,145,33,STR-0001006,True,21.5,101.0,False,New Host,False,12.0,2024.0,True,Licensed,Southern
568161,Comfortable Room in Glen Park (SF),2795397,Beth,,Outer Mission,37.73218,-122.43726,Private room,75.0,2,431,2024-11-16,2.89,1,12,11,City Registration Pending,True,37.5,116.0,False,New Host,False,11.0,2024.0,True,Pending,Southern
571042,SF Amazing Views Award-Winning Design,1550529,Shannon,,Castro/Upper Market,37.76741,-122.43978,Entire home,448.0,30,13,2021-09-01,0.09,1,347,0,STR-0001512,True,14.933333333333334,1288.0,False,New Host,True,9.0,2021.0,False,Licensed,Other
571142,Top Rated San Francisco Airbnb! Sunny & Good Vibes,2072534,Adam,,Inner Sunset,37.76604,-122.45509,Entire home,199.0,30,49,2024-01-15,0.33,2,183,1,,True,6.633333333333334,422.0,False,Casual Host,False,1.0,2024.0,False,Unknown,Other
578097,2-Bed 2-Bath Lower Haight Apt with Deck!,560790,Karen,,Western Addition,37.77082,-122.43052,Entire home,300.0,30,17,2024-07-15,0.11,1,14,1,STR-0006877,True,10.0,240.0,False,New Host,False,7.0,2024.0,False,Licensed,Northern
585326,"Cozy Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77486,-122.48065,Entire home,62.0,1,1105,2024-12-02,7.32,2,119,106,STR-0004160,True,62.0,100.0,False,Casual Host,False,12.0,2024.0,True,Licensed,Western
587375,"Heart of Mission-Modern/Bright/Unique Street, 2bd",2896645,Cameron,,Mission,37.76008,-122.42271,Entire home,400.0,3,100,2024-09-20,0.66,1,112,9,2023-003541STR,True,133.33333333333334,173.0,False,New Host,False,9.0,2024.0,True,Unknown,Eastern
589676,Light garden facing room with Private Bath,335127,Irene,,Noe Valley,37.75021,-122.42573,Private room,120.0,2,239,2020-03-12,2.2,2,76,0,STR-0006782,True,60.0,1826.0,False,Casual Host,False,3.0,2020.0,True,Licensed,Other
589767,Beautiful Nob Hill Apartment with Perfect Location,1692184,Joe & Katrina,,Russian Hill,37.79747,-122.41055,Entire home,275.0,7,37,2024-09-28,0.26,3,341,3,2022-004625STR,True,39.285714285714285,165.0,False,Casual Host,True,9.0,2024.0,True,Unknown,Central
592883,Quiet bedroom with private bathroom,1776403,Natallia,,Mission,37.75594,-122.41105,Private room,75.0,5,90,2024-10-23,0.64,5,180,9,STR-0000166,True,15.0,140.0,False,Casual Host,False,10.0,2024.0,True,Licensed,Eastern
593253,Lower Haight Victorian room,2929255,Trevor,,Western Addition,37.7699,-122.42917,Private room,95.0,5,422,2024-10-30,2.8,1,339,15,STR-0000163,True,19.0,133.0,False,New Host,True,10.0,2024.0,True,Licensed,Northern
596042,Prime Location - Single Airy Room,216682,Jay,,Pacific Heights,37.79361,-122.42469,Private room,50.0,30,102,2023-08-26,0.68,9,90,0,,True,1.6666666666666667,564.0,False,Experienced Host,False,8.0,2023.0,False,Unknown,Northern
602535,Charming Victorian in Vibrant Noe Valley,2981490,Sabra,,Noe Valley,37.74290825933617,-122.42825024439,Entire home,521.0,2,34,2024-11-11,0.23,1,76,14,STR-0005920,True,260.5,121.0,False,New Host,False,11.0,2024.0,True,Licensed,Other
604221,Sun filled 2BR WFH Haven (800Mbps w backup modem),2991110,Jerry,,Downtown/Civic Center,37.78364,-122.41695,Entire home,80.0,55,26,2024-10-04,0.17,2,148,1,,True,1.4545454545454546,159.0,False,Casual Host,False,10.0,2024.0,False,Unknown,Central
607500,Newly Renovated - San Francisco in Style,1805856,Adam N Alex,,Haight Ashbury,37.76811,-122.45092,Entire home,984.0,4,73,2024-10-07,0.49,1,348,5,STR-0006059,True,246.0,156.0,False,New Host,True,10.0,2024.0,True,Licensed,Other
626349,Sunny Modern Luxury Condo!,2528117,Sean,,South of Market,37.78097,-122.40628,Entire home,98.0,30,57,2024-09-20,0.38,1,44,2,,True,3.2666666666666666,173.0,False,New Host,False,9.0,2024.0,False,Unknown,Eastern
632303,"Cozy Stylish Apt in SF Hills. Trails, Bay Views",2206832,Athena,,Glen Park,37.73973,-122.43285,Entire home,135.0,30,27,2024-04-30,0.19,2,101,3,,True,4.5,316.0,False,Casual Host,False,4.0,2024.0,False,Unknown,Other
642672,Gorgeous 1BR - heart of Noe Valley,611216,Yasaman,,Bernal Heights,37.74458,-122.42318,Entire home,99.0,30,5,2012-11-26,0.03,1,133,0,,True,3.3,4489.0,False,New Host,False,11.0,2012.0,False,Unknown,Southern
646275,San Francisco Living Like A Local,1094388,Lynnore,,Bernal Heights,37.74625,-122.41607,Entire home,178.0,4,134,2024-08-29,0.9,1,211,2,2023-005026STR,True,44.5,195.0,False,New Host,True,8.0,2024.0,True,Unknown,Southern
647360,"Stylish, Comfortable Apartment Close to Twin Peaks",3245648,Jef Peter,,Lakeshore,37.73126,-122.47869,Entire home,271.0,2,521,2024-11-30,3.5,1,332,35,STR-0000044,True,135.5,102.0,False,New Host,True,11.0,2024.0,True,Licensed,Other
648086,Private room and Private bath.,3250518,Ponge,,Bernal Heights,37.74189,-122.41902,Private room,79.0,3,371,2024-10-23,2.5,1,130,22,STR-0001829,True,26.333333333333332,140.0,False,New Host,False,10.0,2024.0,True,Licensed,Southern
654279,Quiet Room in Our Friendly Home,3289160,Tim & Chris,,Bayview,37.74444,-122.40408,Private room,100.0,3,381,2024-11-01,2.55,1,236,21,2024-003498STR,True,33.333333333333336,131.0,False,New Host,True,11.0,2024.0,True,Unknown,Eastern
663623,Grand victorian flat in mission SF,119920,Gwen,,Mission,37.75751,-122.40886,Entire home,240.0,7,54,2024-10-09,0.43,1,358,7,STR-0001506,True,34.285714285714285,154.0,False,New Host,True,10.0,2024.0,True,Licensed,Eastern
664307,Private Room: Escape to the Mission,3355966,Geoff,,Mission,37.75292,-122.4186,Private room,72.0,2,518,2024-11-18,3.47,2,350,26,STR-0005178,True,36.0,114.0,False,Casual Host,True,11.0,2024.0,True,Licensed,Eastern
671513,Sunny San Francisco Spot near Golden Gate Park!,2072534,Adam,,Inner Sunset,37.76618,-122.45311,Entire home,169.0,30,9,2024-03-30,0.06,2,93,1,,True,5.633333333333334,347.0,False,Casual Host,False,3.0,2024.0,False,Unknown,Other
678556,Cheerful Private Garden Studio,3453060,Lorraine,,Haight Ashbury,37.77426,-122.45376,Entire home,165.0,4,521,2024-12-01,3.5,1,113,36,STR-0000027,True,41.25,101.0,False,New Host,False,12.0,2024.0,True,Licensed,Other
690872,Pacific Hts Designer Home,1142106,Pat,,Pacific Heights,37.79156,-122.44492,Entire home,240.0,30,0,,0.0,1,253,0,,True,8.0,,False,New Host,True,,,False,Unknown,Northern
699723,2BR Penthouse with 4 sunny decks,469757,Reid,,Potrero Hill,37.76497,-122.39798,Entire home,433.0,4,93,2024-07-13,0.66,1,243,5,City registration pending,True,108.25,242.0,False,New Host,True,7.0,2024.0,True,Pending,Eastern
719431,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home,59.0,2,542,2024-11-21,3.67,2,122,63,STR-0000053,True,29.5,111.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Other
720811,Private Apartment w/garden access in the Richmond,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home,179.0,3,328,2024-11-17,2.22,1,142,28,STR-0005426,True,59.666666666666664,115.0,False,New Host,False,11.0,2024.0,True,Licensed,Other
727866,SF Ocean Beach In-law Studio,1743076,Kevin & Esther,,Parkside,37.74439181142324,-122.50586099104424,Entire home,162.0,1,683,2024-11-22,4.62,1,159,60,STR-0000207,True,162.0,110.0,False,New Host,False,11.0,2024.0,True,Licensed,Western
727969,Spacious 1 Bedroom with Garden in Sunny Noe,3729230,Grace,,Noe Valley,37.75423,-122.43426,Entire home,159.0,30,270,2024-09-29,1.83,2,365,1,STR-0000791,True,5.3,164.0,False,Casual Host,True,9.0,2024.0,False,Licensed,Other
728585,Clipper Street Cottage,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home,136.0,3,478,2024-11-30,3.23,1,267,48,STR-0000052,True,45.333333333333336,102.0,False,New Host,True,11.0,2024.0,True,Licensed,Other
728884,Spacious 2BR in Noe with Parking,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home,207.0,30,144,2024-07-01,1.34,2,363,1,STR-0000791,True,6.9,254.0,False,Casual Host,True,7.0,2024.0,False,Licensed,Other
734801,"Luxurious, modern, beautiful A+view",3832375,Basia,,Pacific Heights,37.7896,-122.42995,Entire home,220.0,31,33,2024-03-28,0.23,1,360,1,,True,7.096774193548387,349.0,False,New Host,True,3.0,2024.0,False,Unknown,Northern
734839,Relax in a Charming Edwardian Flat in Russian Hill,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home,315.0,30,205,2024-12-01,1.39,1,87,5,,True,10.5,101.0,False,New Host,False,12.0,2024.0,False,Unknown,Central
738547,Spectacular Bay View Russian Hill,3860047,Robert,,Russian Hill,37.80565,-122.42016,Entire home,395.0,3,219,2024-08-22,1.52,1,320,13,,True,131.66666666666666,202.0,False,New Host,True,8.0,2024.0,True,Unknown,Central
745957,Micro-Private Single,576273,Darren,,Chinatown,37.79354,-122.40503,Private room,500.0,30,0,,0.0,3,365,0,,True,16.666666666666668,,False,Casual Host,True,,,False,Unknown,Other
747167,Micro-Private Double,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600.0,30,0,,0.0,3,365,0,,True,20.0,,False,Casual Host,True,,,False,Unknown,Other
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Lily,,Mission,37.76394,-122.42142,Entire home,265.0,3,464,2024-11-10,3.16,1,115,53,STR-0001363,True,88.33333333333333,122.0,False,New Host,False,11.0,2024.0,True,Licensed,Eastern
754117,Amazing Flat in Haight Ashbury,3967658,Ryan,,Haight Ashbury,37.77234,-122.44622,Entire home,175.0,30,183,2024-10-16,1.25,1,279,5,Pending Application,True,5.833333333333333,147.0,False,New Host,True,10.0,2024.0,False,Pending,Other
758815,Beautiful garden suite close to the water,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home,120.0,30,32,2024-09-01,0.25,1,267,4,1021857,True,4.0,192.0,False,New Host,True,9.0,2024.0,False,Unknown,Northern
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home,410.0,2,159,2024-09-02,1.1,1,338,10,STR-0000472,True,205.0,191.0,False,New Host,True,9.0,2024.0,True,Licensed,Other
769734,Spacious Room in Carriage house,4060777,Annie,,Mission,37.75626,-122.40824,Private room,87.0,2,152,2024-11-09,1.14,1,144,10,STR-0002863,True,43.5,123.0,False,New Host,False,11.0,2024.0,True,Licensed,Eastern
774323,PrivateBath.    Hike/Bike/TransitScore97,4085271,Jan,,Mission,37.76034,-122.42394,Private room,130.0,2,488,2024-10-28,3.35,2,158,21,STR-0000504,True,65.0,135.0,False,Casual Host,False,10.0,2024.0,True,Licensed,Eastern
783821,"Exquisite Castro Jewel box, Laundry, Parking",137980,Jack,,Castro/Upper Market,37.76008605957031,-122.43840789794922,Entire home,250.0,30,29,2024-08-24,0.23,3,230,3,,True,8.333333333333334,200.0,False,Casual Host,True,8.0,2024.0,False,Unknown,Other
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home,140.0,2,349,2023-10-29,2.4,1,213,0,2023-001610STR,True,70.0,500.0,False,New Host,True,10.0,2023.0,True,Unknown,Southern
795254,Attic Master Suite with Kitchenette,4189517,Jane,,Western Addition,37.77099,-122.43355,Entire home,161.0,3,396,2024-12-01,2.75,1,303,42,STR-0000406,True,53.666666666666664,101.0,False,New Host,True,12.0,2024.0,True,Licensed,Northern
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,140.0,3,162,2024-11-16,1.43,2,365,8,2023-005382STR,True,46.666666666666664,116.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Northern
815183,Country in the City... (30-day min),4282539,Lily,,Outer Mission,37.72979,-122.44791,Private room,50.0,30,13,2022-09-06,0.1,1,242,0,,True,1.6666666666666667,918.0,False,New Host,True,9.0,2022.0,False,Unknown,Southern
818395,Best spot-happening lower haight,3895812,Fakhry,,Western Addition,37.77094,-122.43078,Private room,55.0,30,3,2015-06-13,0.02,7,224,0,,True,1.8333333333333333,3560.0,False,Experienced Host,True,6.0,2015.0,False,Unknown,Northern
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,Michael And Polina,,Inner Sunset,37.75868,-122.46912,Entire home,96.0,2,175,2024-11-25,1.35,1,220,25,2022-010648STR,True,48.0,107.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
826547,1BR Condo by Golden Gate Park with Backyard,226362,Emily,,Inner Sunset,37.76553,-122.46981,Entire home,275.0,3,0,,0.0,2,69,0,2024-004245STR,True,91.66666666666667,,False,Casual Host,False,,,True,Unknown,Other
829185,Gorgeously Renovated Coastal Victorian Home,4346130,Shannon,,Mission,37.76956,-122.42483,Entire home,400.0,3,164,2024-11-16,1.13,2,16,15,STR-0000973,True,133.33333333333334,116.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Eastern
837045,Kid friendly apt near Duboce Park,4374318,Jolie,,Western Addition,37.77028,-122.43156,Entire home,249.0,2,68,2024-09-02,0.49,2,129,3,STR-0006220,True,124.5,191.0,False,Casual Host,False,9.0,2024.0,True,Licensed,Northern
856123,Private Suite in a Stunning Vegan Penthouse,16382,Mark,,Mission,37.76121,-122.41922,Private room,90.0,2,310,2024-11-15,2.26,3,96,33,STR-0004023,True,45.0,117.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Eastern
859310,Queen Bedroom with Full Bathroom,4367968,Xarre & Vanya,,Mission,37.75661,-122.42067,Private room,150.0,31,6,2018-08-12,0.04,1,364,0,,True,4.838709677419355,2404.0,False,New Host,True,8.0,2018.0,False,Unknown,Eastern
865873,3-Bedroom Apartment Steps from Dolores Park,253059,Marie,,Mission,37.76076,-122.4241,Entire home,260.0,30,38,2024-04-01,0.3,3,153,1,City registration pending,True,8.666666666666666,345.0,False,Casual Host,False,4.0,2024.0,False,Pending,Eastern
867555,Oasis in the Mission District Beautiful 1908 Edwardian Home,4562696,Charles & René,,Mission,37.76845,-122.41869,Entire home,499.0,7,31,2022-07-22,0.23,2,86,0,Pending Application,True,71.28571428571429,964.0,False,Casual Host,False,7.0,2022.0,True,Pending,Eastern
878935,"2BR: Clean, cozy, family friendly spot next to GGP",4645827,Ashley,,Inner Sunset,37.76354,-122.4673,Entire home,150.0,30,241,2024-10-18,1.7,1,81,4,STR-0001720,True,5.0,145.0,False,New Host,False,10.0,2024.0,False,Licensed,Other
884770,"Spare room in my colorful, cozy and zen apartment.",4687340,Sandra,,Russian Hill,37.80492,-122.41994,Private room,99.0,3,273,2024-11-04,1.98,2,337,8,STR-0004980,True,33.0,128.0,False,Casual Host,True,11.0,2024.0,True,Licensed,Central
890875,"Sunny, modern apt in Lower Haight",4374318,Jolie,,Western Addition,37.7701,-122.43312,Entire home,269.0,2,11,2024-07-22,0.11,2,129,1,STR-0006220,True,134.5,233.0,False,Casual Host,False,7.0,2024.0,True,Licensed,Northern
895381,Hayes Valley 1 BR with Private Deck,1257432,San Francisco Life,,Downtown/Civic Center,37.7774,-122.42003,Entire home,162.0,30,14,2024-05-11,0.1,29,193,1,,True,5.4,305.0,False,Professional Host,False,5.0,2024.0,False,Unknown,Central
900393,Comfortable Potrero Hill 2 BDR Home,4808354,Irene,,Potrero Hill,37.7577,-122.39958,Entire home,295.0,30,96,2024-10-05,0.67,1,282,2,,True,9.833333333333334,158.0,False,New Host,True,10.0,2024.0,False,Unknown,Eastern
900941,Stunning apartment with roof deck!,914858,Juan,,Castro/Upper Market,37.7568,-122.43698,Entire home,565.0,90,13,2014-03-26,0.09,1,365,0,,True,6.277777777777778,4004.0,False,New Host,True,3.0,2014.0,False,Unknown,Other
905399,The Mission Room in 1906 SF Victorian,4843181,Nancy,,Mission,37.74951,-122.41851,Private room,74.0,5,217,2024-11-18,1.51,3,89,25,2022-009455STR,True,14.8,114.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Eastern
915058,"Unique Home, Magical Garden/OMG Views/Outdoor Tub!",3608449,Jeannie (And Skate),,Bernal Heights,37.74332,-122.40942,Entire home,815.0,3,39,2024-03-24,0.3,2,0,1,STR-0000478,True,271.6666666666667,353.0,False,Casual Host,False,3.0,2024.0,True,Licensed,Southern
918341,Potrero Hill Garden Getaway,145258,Kepa,,Potrero Hill,37.76553,-122.39614,Entire home,290.0,1,629,2024-11-23,4.39,2,345,34,STR-0000073,True,290.0,109.0,False,Casual Host,True,11.0,2024.0,True,Licensed,Eastern
931313,Central apartment - Market Street with parking,38836,Bernat,,Mission,37.77025,-122.42193,Entire home,87.0,30,46,2024-11-18,0.32,19,350,2,,True,2.9,114.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Eastern
934012,One block from Golden Gate Park!,5037105,David,,Inner Richmond,37.77596,-122.46187,Entire home,100.0,30,87,2024-11-24,0.61,1,250,4,,True,3.3333333333333335,108.0,False,New Host,True,11.0,2024.0,False,Unknown,Other
