id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45202539,Stylish and cozy suite with private entrance,70423889,Giulio,,Bernal Heights,37.74726118421266,-122.40657197575445,Entire home/apt,175,1,167,2024-11-14,3.27,1,163,37,STR-0004476
45223836,Come for the o-o-o-ohs. Stay for the  a-a-a-ahs.,287717511,Kim,,Noe Valley,37.74338,-122.43423,Private room,,2,100,2023-11-05,2.01,3,0,0,2023-006485STR
45224017,Spacious Room in the heart of North Beach,19584367,Elisa,,Russian Hill,37.80322,-122.41504,Private room,56,30,14,2024-05-28,0.28,4,217,2,
45236883,Family Friendly Oasis in Glen Park,2028540,Miranda,,West of Twin Peaks,37.73697,-122.44457,Entire home/apt,350,3,21,2024-08-12,0.73,1,43,3,STR-0005601
45241087,Freshly updated apartment in Bernal Heights,82839,Erin,,Bernal Heights,37.74252,-122.41994,Entire home/apt,100,30,4,2022-10-29,0.08,1,362,0,
45241648,Beautiful one bedroom apartment in Pacific Heights,65489418,Mitzy,,Western Addition,37.78537,-122.43662,Entire home/apt,94,30,16,2024-09-29,0.32,1,33,2,
45284420,Noe Valley 3 bedroom with parking &Backyard& Deck,330231,Richard,,Bernal Heights,37.74245,-122.42383,Entire home/apt,155,30,8,2023-08-26,0.16,9,365,0,
45317396,"*Stylish Golden Gte Retreat in the Hrtof the City""",203835246,Justilien,,Inner Richmond,37.783421,-122.465797,Entire home/apt,102,30,3,2023-04-29,0.10,3,179,0,
45324042,"Blueground | Telegraph Hill, gym, sauna, nr muni",107434423,Blueground,,North Beach,37.8042269,-122.4053576,Entire home/apt,168,31,0,,,175,263,0,
45345653,Guest Annex · Car Garage · Dolores Park · Castro,46107941,Robert,,Mission,37.76057,-122.42567,Entire home/apt,,30,9,2023-10-07,0.19,6,1,0,STR-0004378
45346229,Sunny Nob Hill 2 bedroom apartment.  Free Parking!,205380212,Joerg,,Nob Hill,37.79533,-122.4203,Entire home/apt,180,30,7,2023-01-04,0.15,1,270,0,
45349587,3a UCSF/Golden G. park beautiful quiet 2-3bd/2ba,62034618,Ting Ting,,Outer Sunset,37.76446,-122.47965,Entire home/apt,100,30,0,,,15,364,0,
45355127,Bright Centrally Apt located near everything,109550778,Greg,,Nob Hill,37.79611,-122.41364,Entire home/apt,90,30,16,2024-04-09,0.35,3,178,1,
45369406,Retreat Inspired Penthouse,36568610,Jules,,Potrero Hill,37.75878,-122.39418,Entire home/apt,220,30,4,2024-10-07,0.08,1,354,1,
45369529,"Amazing view , Financial district, full kitchen",100428075,Sam,,Financial District,37.79771,-122.39861,Entire home/apt,150,31,1,2021-06-16,0.02,3,365,0,
45369733,"San Francisco Studio w/ Hot Tub, Sauna & Roof Deck",87164837,Drew,,Downtown/Civic Center,37.78698,-122.40961,Entire home/apt,,2,25,2024-11-14,0.50,2,0,12,Exempt
45377409,Immaculately clean and well designed.,365825241,Arben,,Haight Ashbury,37.77358,-122.43787,Entire home/apt,175,30,5,2024-08-03,0.11,1,293,2,
45380601,Unbelievable San Francisco location and views,123436073,Alex,,Marina,37.80233,-122.44527,Entire home/apt,,30,0,,,1,0,0,
45383300,One bed one bath in a gorgeous loft in SF,11968934,Shayan,,South of Market,37.78957,-122.3903,Private room,,30,5,2023-07-23,0.17,1,363,0,
45385423,Inner Sunset Retreat with Private Entrance,13008705,Michelle,,Inner Sunset,37.749850447159254,-122.4747076034546,Entire home/apt,110,3,14,2024-11-12,3.26,1,169,14,2024-006420STR
45421974,Modern New Condo in City Center,36999583,Hao,,Downtown/Civic Center,37.78781,-122.42079,Entire home/apt,180,30,13,2024-08-14,0.26,1,203,3,
45423640,Cozy SF Coastal Abode,56125065,Peg,,Outer Richmond,37.77956,-122.49946,Entire home/apt,102,1,400,2024-11-18,7.81,1,159,91,STR-0004997
45466080,Entire Large One Bedroom Apt In the Heart of SF,52112382,Aaron,,Western Addition,37.77466,-122.43247,Entire home/apt,,30,1,2021-01-27,0.02,1,0,0,
45467451,Downtown SF | Stunning 5b2b,305752865,Keren,,South of Market,37.77237,-122.41193,Entire home/apt,,30,0,,,2,0,0,
45469961,San Francisco at Marina Neighborhood with Parking,56874549,Fatima,,Marina,37.79902,-122.42878,Entire home/apt,119,31,14,2023-09-20,0.29,3,294,0,
45492650,Top Floor 2 bd + small office 1 ba  w/ Yard & Pkg,3131531,Monica,,Mission,37.75757,-122.41825,Entire home/apt,181,30,6,2024-08-17,0.12,2,328,1,
45492947,"Luxury condo, beautifully modeled, parking, W/D",110543095,Juliana,,North Beach,37.80385,-122.40612,Entire home/apt,,300,0,,,1,0,0,
45498256,Modern and posh condo,11937752,Shruti,,Financial District,37.78993,-122.39139,Entire home/apt,,60,0,,,1,0,0,
45505675,"Quiet, Large 2 BD Flat.  #1 Location. Prime Marina",188218045,Jane,,Marina,37.79971,-122.43895,Private room,,30,0,,,1,0,0,
45520374,"Private, bright and cute guesthouse with loft",291050,Ka,,Bayview,37.718957555616676,-122.39744365910313,Entire home/apt,88,3,11,2024-05-15,0.23,2,269,2,2024-003985STR
45540293,Top floor Sunny view with 2 bedrooms,694377,Beatrice,,Russian Hill,37.79806,-122.41208,Entire home/apt,130,30,6,2024-04-16,0.12,18,313,1,
45542268,3 blocks to Golden Gate Park from Lovely 3BR Home,285079318,Winnie,,Outer Sunset,37.75862,-122.47696,Entire home/apt,178,2,212,2024-11-17,4.16,1,82,40,2022-007119STR
45595687,Downtown - Cozy  & Comfortable - Near BART,103884979,Rams,,South of Market,37.77578,-122.41568,Private room,147,1,121,2024-10-26,2.41,15,276,6,0490135
45608657,Bright and Modern Apt - steps to MUNI/Bart,17940916,Amy,,South of Market,37.780799865722656,-122.41183471679688,Entire home/apt,105,30,2,2024-08-18,0.28,1,115,2,
45609029,9-Bedroom Amazing Home Perfect for Remote Workers,159355723,Outsite,,Pacific Heights,37.78901,-122.43836,Entire home/apt,1100,30,2,2021-08-28,0.04,10,364,0,
45614328,1914 Arts & Crafts w/ Backyard & Ocean View,7167082,Ahmed,,Outer Richmond,37.77753,-122.50454,Entire home/apt,235,60,0,,,1,270,0,
45624070,Gorgeous period Victorian room in Noe Valley,21196676,Craig,,Noe Valley,37.747669,-122.425255,Private room,74,1,266,2024-11-17,5.26,5,114,60,STR-0003573
45625654,Sunny 2 bedrooms with 2 balconies .,694377,Beatrice,,Nob Hill,37.79453,-122.4137,Entire home/apt,140,30,4,2024-09-30,0.19,18,41,2,
45635976,Charming Victorian in Ashbury Heights,625762,Ryan And Lindsea,,Haight Ashbury,37.7675,-122.4453,Entire home/apt,150,30,8,2024-10-21,0.19,2,334,2,
45637368,San Francisco Romantic Carriagehouse,7354696,Allen Palomino &,,Western Addition,37.77191,-122.43549,Entire home/apt,210,30,1,2022-07-31,0.03,1,280,0,
45641505,"Beautiful, remodeled Beach condo next to GG park",18173199,Alex,,Outer Sunset,37.76063,-122.50772,Entire home/apt,,365,11,2021-11-06,0.26,1,365,0,pending
45655750,Private Studio in Perfect Location,4026717,John,,Castro/Upper Market,37.76185,-122.42912,Entire home/apt,200,30,6,2023-08-29,0.14,1,278,0,
45657042,"Peaceful Private Room B, 3 Min Walk To Ocean Beach",369884091,Sally,,Outer Sunset,37.7512,-122.50424,Private room,86,2,147,2024-11-19,2.90,3,354,22,2023-001046STR
45658379,"Peaceful Private Room A, 3 Min Walk To Ocean Beach",369884091,Sally,,Outer Sunset,37.75044,-122.50434,Private room,86,2,142,2024-11-05,2.80,3,365,10,2023-001046STR
45669885,Russian Hill Luxury Penthouse ORGANIC SANITATION,369987150,Andreas,,Russian Hill,37.80003,-122.41172,Entire home/apt,550,30,7,2024-10-30,0.18,1,260,2,
45670367,Large apartment on top of the nobhill,694377,Beatrice,,Nob Hill,37.79331,-122.41375,Entire home/apt,120,30,4,2024-08-18,0.10,18,220,1,
45675987,Hayes Valley- Sunny Modern Designer Condo,345991025,Danielle,,Western Addition,37.77723,-122.4243,Entire home/apt,325,30,11,2024-08-31,0.26,1,266,1,
45713504,Sea Theme Private Suite near ocean beach,189949162,Joey,,Outer Sunset,37.74888,-122.50472,Private room,87,1,333,2024-11-27,7.68,5,80,67,STR-0005723
45739694,Sunny and Bright San Francisco studio with patio!,370792476,Andrew,,South of Market,37.78818,-122.38947,Entire home/apt,108,30,14,2024-12-03,0.29,1,365,4,
45745045,Drum Set Room at the Green Hut,370838667,Guillermo,,Mission,37.75246,-122.40675,Private room,40,30,130,2023-07-01,2.58,4,0,0,pending
45745602,Ukulele Room at The Green Hut,370838667,Guillermo,,Mission,37.75272,-122.40771,Private room,27,30,94,2023-10-25,1.86,4,242,0,pending
45745676,Bass Room at The Green Hut,370838667,Guillermo,,Mission,37.75148,-122.40832,Private room,35,30,159,2024-10-08,3.14,4,200,49,2023-001615STR
45745768,Guitar Room at The Green Hut,370838667,Guillermo,,Mission,37.75253,-122.40858,Private room,34,30,93,2024-07-31,1.95,4,51,2,City registration pending
45766831,Downtown SF - Spacious Private Room in 5B2B,305752865,Keren,,South of Market,37.7713,-122.41082,Private room,,30,1,2021-01-06,0.02,2,0,0,
45768589,Orange Dog Studio,173416916,Van,,Haight Ashbury,37.76417,-122.45242,Entire home/apt,85,30,0,,,6,28,0,
45798438,"Ocean Views Private Master Bed. Reno BA, Deck, Pkg",371281355,Pedro,,Ocean View,37.71731,-122.46566,Private room,65,30,49,2024-09-30,0.98,8,179,1,City registration pending
45799555,Huge San Francisco Studio Room with Private Bath,203065170,Serhan,,Noe Valley,37.74758,-122.43242,Private room,,30,0,,,18,0,0,
45805136,Modern Private Bedroom & Bath - Separate entrance,1535113,Joshin,,Crocker Amazon,37.71043,-122.43677,Private room,79,1,272,2024-11-29,5.43,1,70,64,str-0004076
45806097,Stunning Mission Loft w/ view and private roof,358097,Andrew,,Mission,37.76225,-122.4143,Entire home/apt,215,35,6,2024-06-30,0.18,1,247,3,
45813759,Luxurious garden oasis in the heart of SF,20766247,Jim,,Noe Valley,37.74734,-122.4315,Entire home/apt,375,3,170,2024-12-02,3.44,1,107,37,STR-0006044
45814991,Cozy Garden Apartment in Sunny Mission District,3240477,Rick,,Mission,37.75301,-122.40835,Entire home/apt,105,30,18,2024-05-31,0.36,1,295,2,STR-0003118
45830359,Bayside Refuge: Updated Mid Century Home w/ Views,61459936,Victoria,,Bayview,37.73579,-122.38472,Entire home/apt,478,3,26,2024-09-30,0.96,2,133,10,2022-006515STR
45831278,Stay in 2 level luxury condo with bridge views,28065033,Jessica,,Marina,37.79836,-122.42548,Private room,,30,0,,,1,0,0,
45843816,Charming Mission Apartment,21795537,Liat,,Mission,37.7585,-122.40815,Entire home/apt,337,2,89,2024-11-01,1.80,1,21,21,STR-0004911
45867165,"Room in charming, unique Noe Valley flat",371852263,Graham,,Noe Valley,37.75195,-122.43267,Private room,70,30,0,,,1,89,0,
45889585,Bernal Hill View !,5928633,Derek,,Bernal Heights,37.744476318359375,-122.41868591308594,Entire home/apt,195,2,64,2024-11-18,1.78,2,359,16,2021-003352STR
45901274,San Francisco Mid-Century Modern,67648,Sandra,,Mission,37.76765,-122.4261,Private room,70,30,1,2023-08-05,0.06,1,186,0,
45913296,Luxury Bi-Level Penthouse with Large Private Patio,51152729,Nili,,South of Market,37.77694,-122.40898,Private room,200,30,0,,,1,364,0,
45926438,Sunny Edwardian Retreat by Dolores Park,26974296,Marcello,,Noe Valley,37.75565,-122.427,Entire home/apt,205,30,10,2024-11-06,0.20,1,236,6,
45941698,Stay in One of the Coveted Neighborhoods in SF!,372448842,Ame,,Bernal Heights,37.7365,-122.41616,Entire home/apt,240,2,61,2024-11-19,1.23,1,156,16,2024-001666STR
45956682,Brand new 1B/1BA Haight Ashbury #36A with W&D,110078968,Ahmed,,Haight Ashbury,37.77251,-122.44478,Entire home/apt,67,30,13,2024-11-03,0.31,7,347,3,
45969661,Serene Pacific Studio South,1892430,Jan,,Pacific Heights,37.7897,-122.43639,Entire home/apt,95,30,2,2023-05-31,0.06,18,338,0,
45975078,Beautiful Modern Home near USF,9836166,Kacie,,Western Addition,37.778603283864186,-122.44555910230503,Entire home/apt,600,3,12,2024-11-29,0.65,1,3,9,2023-002195STR
45993599,Victorian 1 bedroom Apartment,303118342,Jesse,,Haight Ashbury,37.76961,-122.44329,Entire home/apt,110,30,0,,,22,218,0,
45996800,"City Views, open remodeled kit & bath, bright room",371281355,Pedro,,Ocean View,37.71889,-122.46605,Private room,50,30,29,2024-09-14,0.58,8,118,1,1118167
46021069,Light-filled apartment in the heart of SF,9018490,Mara,,Haight Ashbury,37.76875,-122.44732,Entire home/apt,320,7,13,2024-10-19,1.18,1,152,13,STR-0004936
46037704,Quiet Clean Studio with shared Outdoor Deck,11166165,Andrew,,Castro/Upper Market,37.7663,-122.43304,Entire home/apt,,60,7,2023-02-28,0.15,3,0,0,
46037939,Sunny 3-Bd Victorian Flat in the Mission District,373161933,Thomas,,Mission,37.75158,-122.40776,Entire home/apt,150,30,1,2020-12-31,0.02,1,179,0,
46057087,"Sunny Mission Dolores 2Bedroom apt, Remodeled",50493756,Doug,,Mission,37.76077,-122.42069,Entire home/apt,198,30,6,2024-10-31,0.13,3,87,1,
46091378,Charming SF Gem: 2Br/2 Office on a Serene Street,4667343,David,,Haight Ashbury,37.76919,-122.44803,Entire home/apt,195,30,18,2024-08-13,0.37,1,242,3,pending
46099429,Top floor unit on Amazing street in the Mission,8145777,Michael,,Mission,37.76351,-122.4221,Entire home/apt,160,30,4,2022-08-13,0.12,3,349,0,
46118226,Elegant city center sanctuary,608445,Hassan,,Downtown/Civic Center,37.78017,-122.42236,Entire home/apt,120,90,1,2023-12-15,0.08,2,358,1,
46119764,Boutique Timeshare Hotel on Nob Hill Dec. 10-14,177224235,Nona,,Nob Hill,37.79192,-122.4093,Entire home/apt,,1,0,,,1,0,0,Exempt
46119882,Top floor bright clean apartment,17013917,Taya,,Outer Richmond,37.77861,-122.48527,Entire home/apt,130,30,2,2021-04-04,0.04,3,365,0,
46138272,"Gracious, charming, bay view from every room",228403862,Cherie,,Russian Hill,37.80005,-122.41692,Entire home/apt,135,30,6,2024-03-30,0.25,2,102,1,
46146220,New Mid Century Modern Designer Home w/Play House,264963463,Jean,,Noe Valley,37.74343,-122.43146,Entire home/apt,200,30,8,2023-08-26,0.16,1,93,0,City registration pending
46175388,Large sunny apartment with walk out balcony,694377,Beatrice,,Nob Hill,37.79379,-122.41368,Entire home/apt,120,30,2,2024-08-10,0.05,18,365,1,
46221320,Designer Apartment in the heart of North Beach,369560434,Rouslan,,North Beach,37.80211,-122.41275,Entire home/apt,102,30,46,2024-08-03,0.93,2,35,4,STR-0009080
46233114,"Blueground | S. Beach, pool, gym, nr bay",107434423,Blueground,,South of Market,37.782342,-122.388737,Entire home/apt,168,31,0,,,175,279,0,
46233171,"Blueground | S. Beach, pool, gym, shops & dining",107434423,Blueground,,South of Market,37.782342,-122.388737,Entire home/apt,291,31,0,,,175,349,0,
46233204,"Blueground | S. Beach, pool, gym, shops & dining",107434423,Blueground,,South of Market,37.782342,-122.388737,Entire home/apt,171,31,0,,,175,245,0,
46238846,Apartment in the heart of Noe Valley,3914306,Marcellino,,Noe Valley,37.75098,-122.43186,Entire home/apt,130,30,3,2024-09-14,0.07,1,63,1,
46298609,Exceptional 4b3b Hilltop Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.75539,-122.45501,Entire home/apt,1321,2,10,2024-10-15,0.33,4,145,2,STR-0004481
46301687,Centrally Located Apartment (2 Bedrooms),374816333,Frances,,Russian Hill,37.79858,-122.4102,Entire home/apt,205,31,7,2024-05-30,0.18,2,70,2,
46334377,Perfect For travel nurses w parking and office!,137725971,Roselyn & Ming,,Bayview,37.736861,-122.398045,Entire home/apt,95,30,3,2023-07-29,0.12,2,141,0,
46396121,San Fran Studio in (SoMa) Neighborhood,22541573,Furnished Quarters,,South of Market,37.78655,-122.39156,Entire home/apt,135,30,4,2023-01-05,0.09,8,31,0,
46412534,Large Bedroom with View in Sunny Mission Unit,7197110,Cedric,,Mission,37.75632,-122.40767,Private room,59,30,0,,,2,365,0,
46417292,"Well-appointed, comfortable room in heart of SF",375566645,Mark,,Mission,37.76909,-122.42368,Private room,59,30,13,2024-04-28,0.34,22,162,2,
46418088,"Sunny, comfortable room in heart of SF",375566645,Mark,,Mission,37.76737,-122.42287,Private room,53,30,14,2024-10-31,0.31,22,179,3,
46434914,"Beautiful, tranquil home in heart of the Castro",2253513,Scott,,Castro/Upper Market,37.76079,-122.43308,Entire home/apt,,30,19,2024-06-29,0.40,2,18,2,
46468461,Charming San Francisco Apartment with Views,119686948,Vaishali Kirit,,Inner Richmond,37.77863,-122.45308,Entire home/apt,278,4,102,2024-11-24,2.13,1,296,17,2023-009191STR
46497687,Outer Richmond Bungalow,6557046,Max,,Outer Richmond,37.77548,-122.49143,Entire home/apt,,2,89,2024-11-03,2.39,1,0,19,2023-009186STR
46505086,"Ocean beach,  Private Studio/ Near Beach / Kitchen",44172059,Ludmela,,Outer Richmond,37.77909,-122.50135,Entire home/apt,91,1,309,2024-11-29,6.28,1,315,70,STR-0004550
46505554,2BR Garden Cottage Nestled in the Heart of SF!,4873926,Katherine & Philip,,Marina,37.79784,-122.42704,Entire home/apt,180,30,7,2024-11-03,0.14,2,133,1,
46509101,Room w/Separate Entrance Tiled Bathroom SF,1433031,Patti,,West of Twin Peaks,37.74188,-122.45954,Private room,,30,0,,,1,0,0,
46512891,"Peaceful Private Room C, 3 Min Walk To Ocean Beach",369884091,Sally,,Outer Sunset,37.75134,-122.50476,Private room,86,2,141,2024-09-21,2.88,3,364,8,2023-001046STR
46549103,Spacious Family Home  (3bd) w Backyard Deck,918385,Helen,,Ocean View,37.71419,-122.46089,Entire home/apt,320,2,72,2024-09-21,1.58,2,260,7,STR-0004227
46550917,Pristine Pacific Heights Penthouse,263066931,Rajvi And Susan,,Pacific Heights,37.79258,-122.43175,Entire home/apt,1025,3,11,2024-11-30,0.23,1,8,1,STR-0004895
46553625,Large 2 BR in the beautiful Quesada Garden,82999389,Serena,,Bayview,37.7336,-122.39101,Entire home/apt,120,30,3,2022-08-01,0.07,3,363,0,1119424
46601899,Luxury One Bedroom with Resort Amenities in SoMa,22541573,Furnished Quarters,,Financial District,37.78601,-122.40116,Entire home/apt,235,30,3,2024-10-10,0.07,8,246,1,
46617563,Live in Comfort and Style in this SoMa 1 Bedroom,22541573,Furnished Quarters,,Financial District,37.78618,-122.40116,Entire home/apt,225,30,4,2024-03-01,0.09,8,275,1,
46623032,Large Room in center of SF in Renovated Building,2238981,Lenza,,Mission,37.76449005460595,-122.40708355165827,Private room,,30,5,2023-08-20,0.10,3,172,0,City registration pending
46628276,oasis of Peace-Dogpatch/Mission Bay,21817808,Bel,,Potrero Hill,37.75898,-122.39056,Entire home/apt,155,30,4,2021-12-01,0.09,4,88,0,
46640594,SF Lux Private Designer Penthouse on Mt Davidson,27236449,Tim,,West of Twin Peaks,37.73807,-122.4481,Entire home/apt,270,3,45,2024-10-30,0.99,1,223,14,STR-0004860
46640666,Bright 1 Bedroom Pied-a-terre in Bernal Heights,4869538,Deb,,Bernal Heights,37.74704,-122.41097,Entire home/apt,,90,0,,,1,0,0,
46644129,"Marina Bliss: Designer Suite, Waterfront, Private",13242738,Victor & Erica,,Marina,37.80466743067501,-122.43490988118475,Entire home/apt,297,2,101,2024-12-01,5.17,1,69,60,2023-003197STR
46676129,"2 bedroom, 2 bath, city dream! AMAZING VIEWS",23918094,Nadine,,South of Market,37.78736,-122.39038,Entire home/apt,305,30,2,2022-07-15,0.06,2,364,0,
46694062,Private room and bath in a New West SOMA Apartment,313232693,Taylor,,South of Market,37.77551,-122.40938,Private room,,30,0,,,1,0,0,
46714513,Russian Hill Charm with Modern Comforts and Views,6862495,Sheryl,,Russian Hill,37.79846,-122.42012,Entire home/apt,135,30,2,2024-08-31,0.27,1,285,2,
46732281,SF 2-Bedroom Apt at Cow Hollow with Parking,56874549,Fatima,,Marina,37.80017,-122.4292,Entire home/apt,149,31,20,2024-06-09,0.46,3,281,3,
46749763,Stunning One Bedroom in Luxury SoMa Building,22541573,Furnished Quarters,,Financial District,37.78765,-122.40068,Entire home/apt,185,30,3,2022-03-03,0.07,8,354,0,
46780128,"Private Modern Retreat - Patio, Fire Pit, Hot Tub+",54810554,Elizabeth,,Twin Peaks,37.75496,-122.44326,Entire home/apt,262,1,131,2024-11-17,2.74,4,358,31,STR-0004461
46877156,"Cottage private room SF, 5mins walk to BART",79715071,Yusuke,,Ocean View,37.72197,-122.45,Private room,29,30,5,2023-12-28,0.12,6,188,1,
46920923,Relax in SF,21003274,Adrian,,Bernal Heights,37.73674,-122.41352,Entire home/apt,,30,9,2024-10-18,0.24,1,7,5,
46927679,Charming Victorian Apartment in the heart of SF,1154836,Ginger,,Noe Valley,37.75339,-122.42791,Entire home/apt,105,30,0,,,2,333,0,
46928150,Sublet in Mission for 6 months,378388723,Adan,,Mission,37.76704,-122.42214,Entire home/apt,,192,0,,,1,0,0,
46986918,House like apartment with private entrance,694377,Beatrice,,Russian Hill,37.79789,-122.41321,Entire home/apt,100,30,8,2024-05-28,0.17,18,365,2,
47028102,Konrad on the Park | 2 Bedroom Apartment,380133125,Konrad,,Downtown/Civic Center,37.78183,-122.42303,Entire home/apt,175,30,7,2024-11-24,0.18,1,274,3,
